OrderId,AccountID,StockSymbol,OrderType,Quantity,OrderPrice,Amount,OrderStatus,OrderDate
326,78,GOOGL,buy,22,339.05,7459.1,fulfilled,2023-11-15 10:48:07
327,79,TCS,buy,29,298.23,8648.67,fulfilled,2023-11-17 13:07:24
328,79,TCS,sell,10,298.23,2982.3,fulfilled,2023-11-17 13:07:24
329,79,GOOGL,buy,22,172.12,3786.6400000000003,fulfilled,2023-11-16 12:40:12
330,79,GOOGL,sell,13,172.12,2237.56,fulfilled,2023-11-16 12:40:12
331,79,AAPL,buy,55,88.15,4848.25,fulfilled,2023-11-06 9:23:24
332,79,AAPL,sell,28,88.15,2468.2000000000003,fulfilled,2023-11-06 9:23:24
333,80,GOOGL,buy,52,172.74,8982.48,fulfilled,2023-11-10 10:19:52
334,80,GOOGL,sell,19,172.74,3282.0600000000004,fulfilled,2023-11-10 10:19:52
335,80,MSFT,buy,30,111.12,3333.6000000000004,fulfilled,2023-11-15 12:03:02
336,80,MSFT,sell,11,111.12,1222.3200000000002,fulfilled,2023-11-15 12:03:02
337,80,GOOGL,buy,7,215.11,1505.77,fulfilled,2023-11-08 12:59:28
338,80,GOOGL,sell,5,215.11,1075.5500000000002,fulfilled,2023-11-08 12:59:28
339,80,AAPL,buy,30,80.79,2423.7000000000003,fulfilled,2023-11-10 12:27:11
340,81,AAPL,buy,81,61.66,4994.46,fulfilled,2023-11-16 13:14:52
341,81,MSFT,buy,79,11.6,916.4,fulfilled,2023-11-09 11:01:31
342,81,MSFT,sell,18,11.6,208.79999999999998,fulfilled,2023-11-09 11:01:31
343,81,AAPL,buy,48,56.13,2694.2400000000002,fulfilled,2023-11-16 11:16:38
344,81,GOOGL,buy,85,327.55,27841.75,fulfilled,2023-11-08 11:53:17
345,81,AAPL,buy,88,110.71,9742.48,fulfilled,2023-11-07 9:01:35
346,81,AAPL,sell,27,110.71,2989.1699999999996,fulfilled,2023-11-07 9:01:35
347,82,MSFT,buy,54,14.1,761.4,fulfilled,2023-11-08 11:01:13
348,82,MSFT,sell,22,14.1,310.2,fulfilled,2023-11-08 11:01:13
349,82,MSFT,buy,14,36.23,507.21999999999997,fulfilled,2023-11-06 12:39:53
350,82,MSFT,buy,61,59.12,3606.3199999999997,fulfilled,2023-11-15 10:42:56
351,82,MSFT,sell,33,59.12,1950.9599999999998,fulfilled,2023-11-15 10:42:56
352,83,TCS,buy,80,74.76,5980.8,fulfilled,2023-11-16 10:33:21
353,83,TCS,sell,58,74.76,4336.08,fulfilled,2023-11-16 10:33:21
354,83,MSFT,buy,1,18.91,18.91,fulfilled,2023-11-13 14:03:18
355,83,MSFT,buy,13,25.68,333.84,fulfilled,2023-11-08 10:35:41
356,83,AAPL,buy,98,60.69,5947.62,fulfilled,2023-11-10 12:20:13
357,84,MSFT,buy,73,11.21,818.33,fulfilled,2023-11-10 12:11:44
358,84,MSFT,sell,40,11.21,448.40000000000003,fulfilled,2023-11-10 12:11:44
359,84,TCS,buy,4,92.26,369.04,fulfilled,2023-11-13 14:51:47
360,84,AAPL,buy,76,92.99,7067.24,fulfilled,2023-11-09 12:25:35
361,84,AAPL,sell,71,92.99,6602.29,fulfilled,2023-11-09 12:25:35
362,84,GOOGL,buy,51,289.3,14754.300000000001,fulfilled,2023-11-14 10:34:44
363,84,TCS,buy,16,101.46,1623.36,fulfilled,2023-11-16 13:11:02
364,85,AAPL,buy,64,163.66,10474.24,fulfilled,2023-11-09 14:23:16
365,85,TCS,buy,29,456.72,13244.880000000001,fulfilled,2023-11-13 12:09:38
366,86,AAPL,buy,31,76.44,2369.64,fulfilled,2023-11-15 11:53:57
367,87,TCS,buy,46,120.33,5535.18,fulfilled,2023-11-16 13:57:07
368,87,TCS,sell,44,120.33,5294.5199999999995,fulfilled,2023-11-16 13:57:07
369,87,TCS,buy,91,466.53,42454.229999999996,fulfilled,2023-11-13 12:11:11
370,87,TCS,sell,91,466.53,42454.229999999996,fulfilled,2023-11-13 12:11:11
371,87,GOOGL,buy,93,155.06,14420.58,fulfilled,2023-11-06 10:54:20
372,87,TCS,buy,90,181.17,16305.3,fulfilled,2023-11-09 13:17:41
373,87,TCS,sell,40,181.17,7246.799999999999,fulfilled,2023-11-09 13:17:41
374,87,TCS,buy,66,427.02,28183.32,fulfilled,2023-11-08 11:15:05
375,87,TCS,sell,7,427.02,2989.14,fulfilled,2023-11-08 11:15:05
376,88,TCS,buy,79,67.42,5326.18,fulfilled,2023-11-17 12:30:11
377,88,TCS,sell,72,67.42,4854.24,fulfilled,2023-11-17 12:30:11
378,88,MSFT,buy,81,42.89,3474.09,fulfilled,2023-11-09 9:52:56
379,88,TCS,buy,33,355.59,11734.47,fulfilled,2023-11-17 9:15:06
380,88,TCS,sell,26,355.59,9245.34,fulfilled,2023-11-17 9:15:06
381,89,GOOGL,buy,53,228.32,12100.96,fulfilled,2023-11-16 10:58:58
382,89,GOOGL,sell,11,228.32,2511.52,fulfilled,2023-11-16 10:58:58
383,89,AAPL,buy,76,55.46,4214.96,fulfilled,2023-11-16 13:36:30
384,89,AAPL,sell,69,55.46,3826.7400000000002,fulfilled,2023-11-16 13:36:30
385,90,MSFT,buy,36,16.61,597.96,fulfilled,2023-11-10 11:01:12
386,90,MSFT,sell,19,16.61,315.59,fulfilled,2023-11-10 11:01:12
387,90,GOOGL,buy,18,247.37,4452.66,fulfilled,2023-11-06 11:26:00
388,91,TCS,buy,94,57.45,5400.3,fulfilled,2023-11-17 12:25:29
389,91,TCS,sell,68,57.45,3906.6000000000004,fulfilled,2023-11-17 12:25:29
390,91,AAPL,buy,22,65.95,1450.9,fulfilled,2023-11-10 13:54:55
391,92,GOOGL,buy,88,350.0,30800.0,fulfilled,2023-11-17 12:50:36
392,92,GOOGL,sell,10,350.0,3500.0,fulfilled,2023-11-17 12:50:36
393,92,MSFT,buy,80,10.0,800.0,fulfilled,2023-11-13 14:26:49
394,92,MSFT,buy,58,11.04,640.3199999999999,fulfilled,2023-11-08 12:47:09
395,92,MSFT,sell,53,11.04,585.12,fulfilled,2023-11-08 12:47:09
396,92,TCS,buy,97,94.14,9131.58,fulfilled,2023-11-14 11:32:43
397,92,TCS,sell,61,94.14,5742.54,fulfilled,2023-11-14 11:32:43
398,92,MSFT,buy,78,15.43,1203.54,fulfilled,2023-11-09 11:10:32
399,92,MSFT,sell,46,15.43,709.78,fulfilled,2023-11-09 11:10:32
400,93,AAPL,buy,100,59.89,5989.0,fulfilled,2023-11-13 12:43:47
401,93,AAPL,sell,64,59.89,3832.96,fulfilled,2023-11-13 12:43:47
402,93,MSFT,buy,49,14.43,707.0699999999999,fulfilled,2023-11-08 13:44:44
403,93,MSFT,sell,6,14.43,86.58,fulfilled,2023-11-08 13:44:44
404,93,MSFT,buy,81,24.17,1957.7700000000002,fulfilled,2023-11-16 13:21:03
405,93,GOOGL,buy,13,170.91,2221.83,fulfilled,2023-11-10 11:31:58
406,93,TCS,buy,97,70.57,6845.289999999999,fulfilled,2023-11-10 11:28:44
407,93,TCS,sell,33,70.57,2328.81,fulfilled,2023-11-10 11:28:44
408,94,MSFT,buy,17,15.31,260.27,fulfilled,2023-11-10 11:19:52
409,94,MSFT,sell,4,15.31,61.24,fulfilled,2023-11-10 11:19:52
410,94,AAPL,buy,68,76.24,5184.32,fulfilled,2023-11-15 9:40:35
411,94,AAPL,sell,37,76.24,2820.8799999999997,fulfilled,2023-11-15 9:40:35
412,94,GOOGL,buy,55,313.6,17248.0,fulfilled,2023-11-17 10:06:21
413,94,TCS,buy,66,93.48,6169.68,fulfilled,2023-11-08 9:53:15
414,94,TCS,sell,34,93.48,3178.32,fulfilled,2023-11-08 9:53:15
415,95,GOOGL,buy,5,230.7,1153.5,fulfilled,2023-11-13 12:27:26
416,95,GOOGL,sell,3,230.7,692.0999999999999,fulfilled,2023-11-13 12:27:26
417,95,TCS,buy,23,120.05,2761.15,fulfilled,2023-11-06 13:11:00
418,95,TCS,sell,23,120.05,2761.15,fulfilled,2023-11-06 13:11:00
419,95,AAPL,buy,100,60.88,6088.0,fulfilled,2023-11-16 14:37:02
420,95,AAPL,sell,98,60.88,5966.240000000001,fulfilled,2023-11-16 14:37:02
421,96,AAPL,buy,95,74.22,7050.9,fulfilled,2023-11-17 11:20:42
422,96,AAPL,sell,21,74.22,1558.62,fulfilled,2023-11-17 11:20:42
423,97,AAPL,buy,29,133.77,3879.3300000000004,fulfilled,2023-11-08 14:02:38
424,97,AAPL,sell,20,133.77,2675.4,fulfilled,2023-11-08 14:02:38
425,97,AAPL,buy,95,53.25,5058.75,fulfilled,2023-11-08 11:16:32
426,97,AAPL,buy,81,65.34,5292.54,fulfilled,2023-11-17 10:36:56
427,97,AAPL,sell,68,65.34,4443.12,fulfilled,2023-11-17 10:36:56
428,97,MSFT,buy,41,22.11,906.51,fulfilled,2023-11-16 14:32:32
429,97,MSFT,sell,26,22.11,574.86,fulfilled,2023-11-16 14:32:32
430,98,MSFT,buy,29,11.08,321.32,fulfilled,2023-11-10 12:16:47
431,98,MSFT,sell,16,11.08,177.28,fulfilled,2023-11-10 12:16:47
432,98,TCS,buy,15,180.07,2701.0499999999997,fulfilled,2023-11-06 12:36:53
433,99,TCS,buy,85,99.02,8416.699999999999,fulfilled,2023-11-09 11:26:10
434,100,AAPL,buy,15,70.83,1062.45,fulfilled,2023-11-17 13:32:49
435,100,MSFT,buy,31,43.08,1335.48,fulfilled,2023-11-15 12:51:01
436,100,GOOGL,buy,71,258.27,18337.17,fulfilled,2023-11-13 13:02:24
437,100,GOOGL,sell,9,258.27,2324.43,fulfilled,2023-11-13 13:02:24
438,100,MSFT,buy,89,34.71,3089.19,fulfilled,2023-11-15 12:59:04
439,100,MSFT,buy,98,53.85,5277.3,fulfilled,2023-11-16 11:32:44
440,101,GOOGL,buy,86,172.13,14803.18,fulfilled,2023-11-06 14:01:30
441,101,MSFT,buy,31,28.75,891.25,fulfilled,2023-11-07 14:23:11
442,101,MSFT,sell,4,28.75,115.0,fulfilled,2023-11-07 14:23:11
443,101,TCS,buy,91,221.1,20120.1,fulfilled,2023-11-09 11:40:09
444,101,TCS,sell,40,221.1,8844.0,fulfilled,2023-11-09 11:40:09
445,102,MSFT,buy,23,23.78,546.94,fulfilled,2023-11-16 14:34:35
446,102,MSFT,sell,5,23.78,118.9,fulfilled,2023-11-16 14:34:35
447,102,TCS,buy,70,126.54,8857.800000000001,fulfilled,2023-11-15 14:48:49
448,102,AAPL,buy,82,93.18,7640.76,fulfilled,2023-11-14 9:36:16
449,102,AAPL,sell,29,93.18,2702.2200000000003,fulfilled,2023-11-14 9:36:16
450,102,GOOGL,buy,59,283.53,16728.269999999997,fulfilled,2023-11-09 12:43:02
451,103,TCS,buy,36,50.85,1830.6000000000001,fulfilled,2023-11-07 14:06:03
452,103,TCS,sell,35,50.85,1779.75,fulfilled,2023-11-07 14:06:03
453,103,TCS,buy,23,59.81,1375.63,fulfilled,2023-11-08 12:17:12
454,103,TCS,sell,4,59.81,239.24,fulfilled,2023-11-08 12:17:12
455,104,MSFT,buy,73,21.14,1543.22,fulfilled,2023-11-08 14:43:53
456,104,MSFT,sell,4,21.14,84.56,fulfilled,2023-11-08 14:43:53
457,105,GOOGL,buy,32,171.94,5502.08,fulfilled,2023-11-17 10:39:05
458,105,GOOGL,sell,26,171.94,4470.44,fulfilled,2023-11-17 10:39:05
459,105,GOOGL,buy,37,288.99,10692.630000000001,fulfilled,2023-11-14 10:34:41
460,105,GOOGL,sell,35,288.99,10114.65,fulfilled,2023-11-14 10:34:41
461,105,AAPL,buy,46,181.23,8336.58,fulfilled,2023-11-07 11:50:01
462,106,MSFT,buy,68,122.37,8321.16,fulfilled,2023-11-17 9:17:59
463,106,AAPL,buy,28,127.12,3559.36,fulfilled,2023-11-06 10:21:47
464,106,AAPL,sell,9,127.12,1144.08,fulfilled,2023-11-06 10:21:47
465,106,TCS,buy,31,62.98,1952.3799999999999,fulfilled,2023-11-10 11:06:39
466,106,TCS,sell,24,62.98,1511.52,fulfilled,2023-11-10 11:06:39
467,106,AAPL,buy,52,70.88,3685.7599999999998,fulfilled,2023-11-14 13:18:14
468,106,AAPL,sell,2,70.88,141.76,fulfilled,2023-11-14 13:18:14
469,107,AAPL,buy,28,183.69,5143.32,fulfilled,2023-11-14 11:42:30
470,107,AAPL,sell,19,183.69,3490.11,fulfilled,2023-11-14 11:42:30
471,108,AAPL,buy,96,180.68,17345.28,fulfilled,2023-11-07 12:37:59
472,108,MSFT,buy,53,10.0,530.0,fulfilled,2023-11-09 12:17:56
473,108,MSFT,sell,31,10.0,310.0,fulfilled,2023-11-09 12:17:56
474,109,GOOGL,buy,74,343.34,25407.16,fulfilled,2023-11-16 13:58:34
475,109,MSFT,buy,61,13.65,832.65,fulfilled,2023-11-07 12:12:05
476,109,GOOGL,buy,89,216.45,19264.05,fulfilled,2023-11-06 10:22:49
477,109,GOOGL,sell,32,216.45,6926.4,fulfilled,2023-11-06 10:22:49
478,109,MSFT,buy,55,10.41,572.55,fulfilled,2023-11-09 11:15:22
479,109,GOOGL,buy,31,276.93,8584.83,fulfilled,2023-11-16 9:47:59
480,110,AAPL,buy,9,156.09,1404.81,fulfilled,2023-11-09 11:49:04
481,110,GOOGL,buy,44,209.45,9215.8,fulfilled,2023-11-09 12:47:51
482,110,TCS,buy,33,67.95,2242.35,fulfilled,2023-11-15 12:04:02
483,110,TCS,sell,33,67.95,2242.35,fulfilled,2023-11-15 12:04:02
484,110,GOOGL,buy,8,174.03,1392.24,fulfilled,2023-11-16 9:10:38
485,110,TCS,buy,72,315.86,22741.920000000002,fulfilled,2023-11-08 11:01:10
486,111,MSFT,buy,3,29.23,87.69,fulfilled,2023-11-14 13:42:16
487,111,MSFT,sell,2,29.23,58.46,fulfilled,2023-11-14 13:42:16
488,111,GOOGL,buy,43,171.4,7370.2,fulfilled,2023-11-06 14:03:00
489,111,AAPL,buy,5,63.01,315.05,fulfilled,2023-11-16 13:45:45
490,111,AAPL,sell,3,63.01,189.03,fulfilled,2023-11-16 13:45:45
491,111,TCS,buy,66,122.66,8095.5599999999995,fulfilled,2023-11-16 12:32:27
492,112,GOOGL,buy,66,194.81,12857.460000000001,fulfilled,2023-11-07 10:12:24
493,112,TCS,buy,83,472.12,39185.96,fulfilled,2023-11-09 11:59:52
494,112,TCS,sell,29,472.12,13691.48,fulfilled,2023-11-09 11:59:52
495,112,GOOGL,buy,70,153.21,10724.7,fulfilled,2023-11-10 11:55:18
496,113,AAPL,buy,13,115.13,1496.69,fulfilled,2023-11-08 9:58:06
497,113,MSFT,buy,88,26.26,2310.88,fulfilled,2023-11-06 11:17:51
498,113,MSFT,sell,61,26.26,1601.8600000000001,fulfilled,2023-11-06 11:17:51
499,113,TCS,buy,73,60.48,4415.04,fulfilled,2023-11-17 12:25:20
500,114,AAPL,buy,82,172.16,14117.119999999999,fulfilled,2023-11-14 11:36:47
501,114,AAPL,sell,31,172.16,5336.96,fulfilled,2023-11-14 11:36:47
502,114,MSFT,buy,5,12.65,63.25,fulfilled,2023-11-13 9:17:25
503,114,AAPL,buy,56,200.0,11200.0,fulfilled,2023-11-08 13:30:47
504,114,AAPL,sell,34,200.0,6800.0,fulfilled,2023-11-08 13:30:47
505,114,MSFT,buy,25,22.0,550.0,fulfilled,2023-11-10 9:40:48
506,114,MSFT,sell,4,22.0,88.0,fulfilled,2023-11-10 9:40:48
507,115,AAPL,buy,96,56.66,5439.36,fulfilled,2023-11-08 11:20:46
508,115,AAPL,buy,26,191.06,4967.56,fulfilled,2023-11-14 14:58:02
509,116,TCS,buy,24,141.24,3389.76,fulfilled,2023-11-16 14:28:23
510,116,AAPL,buy,89,63.1,5615.900000000001,fulfilled,2023-11-15 12:44:20
511,116,AAPL,buy,48,50.0,2400.0,fulfilled,2023-11-06 11:47:00
512,116,AAPL,sell,38,50.0,1900.0,fulfilled,2023-11-06 11:47:00
513,116,GOOGL,buy,70,238.39,16687.3,fulfilled,2023-11-13 11:53:01
514,116,GOOGL,sell,7,238.39,1668.73,fulfilled,2023-11-13 11:53:01
515,117,GOOGL,buy,30,332.09,9962.699999999999,fulfilled,2023-11-16 13:58:20
516,117,TCS,buy,78,88.96,6938.879999999999,fulfilled,2023-11-07 10:57:40
517,117,TCS,sell,18,88.96,1601.28,fulfilled,2023-11-07 10:57:40
518,117,GOOGL,buy,5,236.78,1183.9,fulfilled,2023-11-07 14:22:18
519,117,GOOGL,buy,84,210.72,17700.48,fulfilled,2023-11-10 9:43:39
520,117,GOOGL,sell,58,210.72,12221.76,fulfilled,2023-11-10 9:43:39
521,118,GOOGL,buy,70,157.0,10990.0,fulfilled,2023-11-09 12:05:02
522,118,GOOGL,sell,23,157.0,3611.0,fulfilled,2023-11-09 12:05:02
523,118,GOOGL,buy,13,153.28,1992.64,fulfilled,2023-11-10 10:07:03
524,118,AAPL,buy,72,106.33,7655.76,fulfilled,2023-11-14 13:49:26
525,118,AAPL,sell,19,106.33,2020.27,fulfilled,2023-11-14 13:49:26
526,118,MSFT,buy,40,28.32,1132.8,fulfilled,2023-11-10 12:34:29
527,118,MSFT,sell,39,28.32,1104.48,fulfilled,2023-11-10 12:34:29
528,118,GOOGL,buy,95,229.51,21803.45,fulfilled,2023-11-15 14:50:04
529,119,GOOGL,buy,75,275.76,20682.0,fulfilled,2023-11-06 14:57:34
530,119,AAPL,buy,99,113.21,11207.789999999999,fulfilled,2023-11-07 10:32:03
531,119,AAPL,sell,15,113.21,1698.1499999999999,fulfilled,2023-11-07 10:32:03
532,119,GOOGL,buy,4,153.05,612.2,fulfilled,2023-11-07 10:33:40
533,119,GOOGL,sell,4,153.05,612.2,fulfilled,2023-11-07 10:33:40
534,119,AAPL,buy,91,93.15,8476.65,fulfilled,2023-11-14 13:45:48
535,119,AAPL,sell,3,93.15,279.45000000000005,fulfilled,2023-11-14 13:45:48
536,120,MSFT,buy,81,55.31,4480.110000000001,fulfilled,2023-11-15 13:47:52
537,120,MSFT,buy,30,34.13,1023.9000000000001,fulfilled,2023-11-09 13:26:13
538,121,GOOGL,buy,86,219.41,18869.26,fulfilled,2023-11-09 13:12:58
539,121,GOOGL,sell,40,219.41,8776.4,fulfilled,2023-11-09 13:12:58
540,121,AAPL,buy,84,74.08,6222.72,fulfilled,2023-11-15 12:18:02
541,121,GOOGL,buy,13,204.15,2653.9500000000003,fulfilled,2023-11-17 13:00:17
542,122,TCS,buy,14,236.2,3306.7999999999997,fulfilled,2023-11-16 14:38:55
543,122,TCS,sell,11,236.2,2598.2,fulfilled,2023-11-16 14:38:55
544,122,MSFT,buy,50,57.18,2859.0,fulfilled,2023-11-09 12:02:11
545,122,GOOGL,buy,28,153.63,4301.639999999999,fulfilled,2023-11-13 12:39:45
546,122,GOOGL,sell,5,153.63,768.15,fulfilled,2023-11-13 12:39:45
547,122,GOOGL,buy,73,158.31,11556.630000000001,fulfilled,2023-11-14 11:20:39
548,122,GOOGL,sell,66,158.31,10448.460000000001,fulfilled,2023-11-14 11:20:39
549,123,GOOGL,buy,27,154.51,4171.7699999999995,fulfilled,2023-11-13 10:45:33
550,123,GOOGL,sell,15,154.51,2317.6499999999996,fulfilled,2023-11-13 10:45:33
551,124,TCS,buy,19,64.6,1227.3999999999999,fulfilled,2023-11-07 11:10:29
552,124,GOOGL,buy,97,268.69,26062.93,fulfilled,2023-11-08 11:44:22
553,125,TCS,buy,81,64.58,5230.98,fulfilled,2023-11-07 11:49:17
554,126,GOOGL,buy,79,252.92,19980.68,fulfilled,2023-11-14 14:24:51
555,126,GOOGL,sell,49,252.92,12393.08,fulfilled,2023-11-14 14:24:51
556,127,MSFT,buy,91,25.87,2354.17,fulfilled,2023-11-09 12:10:23
557,127,MSFT,buy,74,20.6,1524.4,fulfilled,2023-11-07 10:48:10
558,127,MSFT,sell,7,20.6,144.20000000000002,fulfilled,2023-11-07 10:48:10
559,127,TCS,buy,18,73.62,1325.16,fulfilled,2023-11-07 14:29:30
560,127,TCS,sell,1,73.62,73.62,fulfilled,2023-11-07 14:29:30
561,127,TCS,buy,7,65.6,459.19999999999993,fulfilled,2023-11-14 11:15:23
562,127,MSFT,buy,29,52.6,1525.4,fulfilled,2023-11-15 13:50:13
563,127,MSFT,sell,13,52.6,683.8000000000001,fulfilled,2023-11-15 13:50:13
564,128,GOOGL,buy,75,211.41,15855.75,fulfilled,2023-11-06 11:25:11
565,129,TCS,buy,2,51.14,102.28,fulfilled,2023-11-08 12:27:12
566,129,TCS,sell,2,51.14,102.28,fulfilled,2023-11-08 12:27:12
567,130,TCS,buy,28,58.37,1634.36,fulfilled,2023-11-08 9:46:50
568,130,TCS,sell,7,58.37,408.59,fulfilled,2023-11-08 9:46:50
569,130,AAPL,buy,2,58.61,117.22,fulfilled,2023-11-10 14:02:30
570,130,MSFT,buy,39,38.66,1507.7399999999998,fulfilled,2023-11-08 10:02:17
571,130,GOOGL,buy,84,329.43,27672.12,fulfilled,2023-11-08 11:59:58
572,131,TCS,buy,86,52.27,4495.22,fulfilled,2023-11-10 14:13:27
573,132,TCS,buy,81,127.1,10295.1,fulfilled,2023-11-17 12:59:05
574,132,TCS,sell,80,127.1,10168.0,fulfilled,2023-11-17 12:59:05
575,132,GOOGL,buy,84,320.0,26880.0,fulfilled,2023-11-17 12:16:44
576,132,TCS,buy,84,93.85,7883.4,fulfilled,2023-11-07 13:45:27
577,132,TCS,sell,44,93.85,4129.4,fulfilled,2023-11-07 13:45:27
578,132,MSFT,buy,57,14.01,798.5699999999999,fulfilled,2023-11-07 9:40:55
579,133,AAPL,buy,96,92.11,8842.56,fulfilled,2023-11-10 11:01:09
580,133,AAPL,sell,1,92.11,92.11,fulfilled,2023-11-10 11:01:09
581,134,GOOGL,buy,99,260.85,25824.15,fulfilled,2023-11-16 13:31:18
582,134,GOOGL,sell,34,260.85,8868.900000000001,fulfilled,2023-11-16 13:31:18
583,135,GOOGL,buy,28,161.8,4530.400000000001,fulfilled,2023-11-14 10:19:07
584,135,GOOGL,sell,12,161.8,1941.6000000000001,fulfilled,2023-11-14 10:19:07
585,135,AAPL,buy,31,72.54,2248.7400000000002,fulfilled,2023-11-10 13:13:20
586,135,AAPL,sell,19,72.54,1378.2600000000002,fulfilled,2023-11-10 13:13:20
587,135,AAPL,buy,47,61.39,2885.33,fulfilled,2023-11-14 14:23:54
588,135,AAPL,sell,13,61.39,798.07,fulfilled,2023-11-14 14:23:54
589,135,GOOGL,buy,57,212.36,12104.52,fulfilled,2023-11-14 11:35:42
590,135,TCS,buy,68,105.73,7189.64,fulfilled,2023-11-13 13:42:15
591,136,TCS,buy,79,59.88,4730.52,fulfilled,2023-11-09 13:46:15
592,136,TCS,buy,43,87.93,3780.9900000000002,fulfilled,2023-11-16 13:47:54
593,137,MSFT,buy,91,24.45,2224.95,fulfilled,2023-11-07 10:51:31
594,137,GOOGL,buy,62,194.13,12036.06,fulfilled,2023-11-16 14:18:19
595,137,MSFT,buy,83,10.18,844.9399999999999,fulfilled,2023-11-14 12:22:59
596,138,MSFT,buy,13,17.11,222.43,fulfilled,2023-11-06 12:52:57
597,138,TCS,buy,14,62.84,879.76,fulfilled,2023-11-15 12:18:23
598,138,TCS,sell,11,62.84,691.24,fulfilled,2023-11-15 12:18:23
599,139,MSFT,buy,44,11.77,517.88,fulfilled,2023-11-16 13:32:37
600,139,MSFT,sell,32,11.77,376.64,fulfilled,2023-11-16 13:32:37
601,139,MSFT,buy,85,15.58,1324.3,fulfilled,2023-11-09 11:25:08
602,140,GOOGL,buy,49,155.86,7637.14,fulfilled,2023-11-09 14:30:43
603,140,MSFT,buy,49,18.39,901.11,fulfilled,2023-11-10 9:46:16
604,140,MSFT,sell,22,18.39,404.58000000000004,fulfilled,2023-11-10 9:46:16
605,140,AAPL,buy,70,104.17,7291.900000000001,fulfilled,2023-11-08 12:29:26
606,140,MSFT,buy,60,49.49,2969.4,fulfilled,2023-11-06 12:04:21
607,140,MSFT,sell,3,49.49,148.47,fulfilled,2023-11-06 12:04:21
608,141,GOOGL,buy,20,175.41,3508.2,fulfilled,2023-11-06 10:52:40
609,141,GOOGL,buy,12,262.89,3154.68,fulfilled,2023-11-13 14:57:44
610,142,GOOGL,buy,55,206.52,11358.6,fulfilled,2023-11-10 12:26:06
611,142,MSFT,buy,25,16.1,402.50000000000006,fulfilled,2023-11-09 14:54:59
612,142,MSFT,sell,23,16.1,370.3,fulfilled,2023-11-09 14:54:59
613,142,MSFT,buy,43,14.57,626.51,fulfilled,2023-11-17 11:23:17
614,142,MSFT,sell,4,14.57,58.28,fulfilled,2023-11-17 11:23:17
615,142,GOOGL,buy,95,284.17,26996.15,fulfilled,2023-11-15 9:36:03
616,142,GOOGL,sell,37,284.17,10514.29,fulfilled,2023-11-15 9:36:03
617,142,GOOGL,buy,21,296.37,6223.77,fulfilled,2023-11-10 9:11:30
618,143,TCS,buy,16,93.81,1500.96,fulfilled,2023-11-13 14:52:00
619,143,TCS,sell,6,93.81,562.86,fulfilled,2023-11-13 14:52:00
620,144,MSFT,buy,49,20.14,986.86,fulfilled,2023-11-08 10:21:59
621,144,MSFT,sell,38,20.14,765.32,fulfilled,2023-11-08 10:21:59
622,144,TCS,buy,7,74.86,524.02,fulfilled,2023-11-16 9:55:05
623,144,TCS,sell,7,74.86,524.02,fulfilled,2023-11-16 9:55:05
624,145,MSFT,buy,27,22.2,599.4,fulfilled,2023-11-09 9:47:34
625,145,TCS,buy,41,76.53,3137.73,fulfilled,2023-11-16 11:55:25
626,145,TCS,sell,18,76.53,1377.54,fulfilled,2023-11-16 11:55:25
627,145,MSFT,buy,99,22.51,2228.4900000000002,fulfilled,2023-11-06 10:01:46
628,145,MSFT,buy,41,81.1,3325.1,fulfilled,2023-11-15 14:13:54
629,145,GOOGL,buy,19,258.45,4910.55,fulfilled,2023-11-15 13:27:50
630,145,GOOGL,sell,15,258.45,3876.75,fulfilled,2023-11-15 13:27:50
631,146,TCS,buy,56,364.52,20413.12,fulfilled,2023-11-06 14:13:42
632,146,TCS,sell,30,364.52,10935.599999999999,fulfilled,2023-11-06 14:13:42
633,146,MSFT,buy,15,18.79,281.84999999999997,fulfilled,2023-11-09 9:07:38
634,146,MSFT,sell,12,18.79,225.48,fulfilled,2023-11-09 9:07:38
635,146,MSFT,buy,89,12.35,1099.1499999999999,fulfilled,2023-11-07 12:51:38
636,146,MSFT,sell,70,12.35,864.5,fulfilled,2023-11-07 12:51:38
637,146,AAPL,buy,29,61.12,1772.48,fulfilled,2023-11-06 14:41:34
638,147,MSFT,buy,99,10.11,1000.89,fulfilled,2023-11-10 10:27:22
639,147,MSFT,sell,96,10.11,970.56,fulfilled,2023-11-10 10:27:22
640,147,GOOGL,buy,40,239.9,9596.0,fulfilled,2023-11-08 12:20:02
641,147,GOOGL,sell,3,239.9,719.7,fulfilled,2023-11-08 12:20:02
642,148,AAPL,buy,35,86.6,3031.0,fulfilled,2023-11-10 9:21:14
643,148,GOOGL,buy,83,221.13,18353.79,fulfilled,2023-11-16 14:15:22
644,148,GOOGL,buy,10,201.74,2017.4,fulfilled,2023-11-06 11:58:38
645,148,TCS,buy,100,65.95,6595.0,fulfilled,2023-11-10 9:13:34
646,148,TCS,sell,99,65.95,6529.05,fulfilled,2023-11-10 9:13:34
647,148,AAPL,buy,27,175.73,4744.71,fulfilled,2023-11-14 11:15:34
648,148,AAPL,sell,9,175.73,1581.57,fulfilled,2023-11-14 11:15:34
649,149,AAPL,buy,9,90.58,815.22,fulfilled,2023-11-15 10:33:32
650,149,AAPL,sell,2,90.58,181.16,fulfilled,2023-11-15 10:33:32
651,149,AAPL,buy,79,170.0,13430.0,fulfilled,2023-11-07 9:23:24
652,149,AAPL,sell,79,170.0,13430.0,fulfilled,2023-11-07 9:23:24
